,Unnamed: 0,id,text,analysis,pos
171,171,176,страх,"[{'text': 'страх', 'analysis': [{'wt': 0.9820051193, 'lex': 'страх', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
172,172,177,счастье,"[{'text': 'счастье', 'analysis': [{'wt': 1, 'lex': 'счастие', 'gr': 'S,сред,неод=(пр,ед|вин,ед|им,ед)'}]}]",S
173,173,178,терпенье,"[{'text': 'терпенье', 'analysis': [{'wt': 1, 'lex': 'терпение', 'gr': 'S,сред,неод=(пр,ед|вин,ед|им,ед)'}]}]",S
174,174,179,удивление,"[{'text': 'удивление', 'analysis': [{'wt': 1, 'lex': 'удивление', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
175,175,180,удовольствие,"[{'text': 'удовольствие', 'analysis': [{'wt': 1, 'lex': 'удовольствие', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
176,176,181,унижение,"[{'text': 'унижение', 'analysis': [{'wt': 1, 'lex': 'унижение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
177,177,182,усталость,"[{'text': 'усталость', 'analysis': [{'wt': 1, 'lex': 'усталость', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
178,178,183,эгоизм,"[{'text': 'эгоизм', 'analysis': [{'wt': 1, 'lex': 'эгоизм', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
179,179,184,эмоция,"[{'text': 'эмоция', 'analysis': [{'wt': 1, 'lex': 'эмоция', 'gr': 'S,жен,неод=им,ед'}]}]",S
180,180,185,эмпатия,"[{'text': 'эмпатия', 'analysis': [{'wt': 1, 'lex': 'эмпатия', 'gr': 'S,жен,неод=им,ед'}]}]",S
181,181,186,ярость,"[{'text': 'ярость', 'analysis': [{'wt': 1, 'lex': 'ярость', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
182,182,187,аккуратный,"[{'text': 'аккуратный', 'analysis': [{'wt': 1, 'lex': 'аккуратный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
183,183,188,ум,"[{'text': 'ум', 'analysis': [{'wt': 1, 'lex': 'ум', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
184,184,190,смелость,"[{'text': 'смелость', 'analysis': [{'wt': 1, 'lex': 'смелость', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
185,185,192,упорство,"[{'text': 'упорство', 'analysis': [{'wt': 1, 'lex': 'упорство', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
186,186,193,вес,"[{'text': 'вес', 'analysis': [{'wt': 1, 'lex': 'вес', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
187,187,194,квадрат,"[{'text': 'квадрат', 'analysis': [{'wt': 1, 'lex': 'квадрат', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
188,188,195,конус,"[{'text': 'конус', 'analysis': [{'wt': 1, 'lex': 'конус', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
189,189,196,круг,"[{'text': 'круг', 'analysis': [{'wt': 1, 'lex': 'круг', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
190,190,197,ромб,"[{'text': 'ромб', 'analysis': [{'wt': 1, 'lex': 'ромб', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
191,191,198,спираль,"[{'text': 'спираль', 'analysis': [{'wt': 1, 'lex': 'спираль', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
192,192,199,старый,"[{'text': 'старый', 'analysis': [{'wt': 1, 'lex': 'старый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
193,193,200,треугольник,"[{'text': 'треугольник', 'analysis': [{'wt': 1, 'lex': 'треугольник', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
194,194,201,угол,"[{'text': 'угол', 'analysis': [{'wt': 1, 'lex': 'угол', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
195,195,202,штука,"[{'text': 'штука', 'analysis': [{'wt': 1, 'lex': 'штука', 'gr': 'S,жен,неод=им,ед'}]}]",S
196,196,203,автомобиль,"[{'text': 'автомобиль', 'analysis': [{'wt': 1, 'lex': 'автомобиль', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
197,197,204,адрес,"[{'text': 'адрес', 'analysis': [{'wt': 1, 'lex': 'адрес', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
198,198,205,аромат,"[{'text': 'аромат', 'analysis': [{'wt': 1, 'lex': 'аромат', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
199,199,206,близнецы,"[{'text': 'близнецы', 'analysis': [{'wt': 1, 'lex': 'близнец', 'gr': 'S,муж,од=им,мн'}]}]",S
200,200,207,брюки,"[{'text': 'брюки', 'analysis': [{'wt': 1, 'lex': 'брюки', 'gr': 'S,мн,неод=(вин|им)'}]}]",S
201,201,208,бумага,"[{'text': 'бумага', 'analysis': [{'wt': 1, 'lex': 'бумага', 'gr': 'S,жен,неод=им,ед'}]}]",S
202,202,209,бутерброд,"[{'text': 'бутерброд', 'analysis': [{'wt': 1, 'lex': 'бутерброд', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
203,203,210,бюстгалтер,"[{'text': 'бюстгалтер', 'analysis': [{'wt': 0.39962881800000005, 'lex': 'бюстгалтер', 'gr': 'S,муж,од=им,ед', 'qual': 'bastard'}]}]",S
204,204,211,весна,"[{'text': 'весна', 'analysis': [{'wt': 1, 'lex': 'весна', 'gr': 'S,жен,неод=им,ед'}]}]",S
205,205,212,вечер,"[{'text': 'вечер', 'analysis': [{'wt': 1, 'lex': 'вечер', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
206,206,213,вода,"[{'text': 'вода', 'analysis': [{'wt': 0.9999788404000001, 'lex': 'вода', 'gr': 'S,жен,неод=им,ед'}]}]",S
207,207,214,вопрос,"[{'text': 'вопрос', 'analysis': [{'wt': 1, 'lex': 'вопрос', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
208,208,215,время,"[{'text': 'время', 'analysis': [{'wt': 1, 'lex': 'время', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
209,209,216,вчера,"[{'text': 'вчера', 'analysis': [{'wt': 0.9972698689, 'lex': 'вчера', 'gr': 'ADV='}]}]",ADV
210,210,217,сегодня,"[{'text': 'сегодня', 'analysis': [{'wt': 0.9987230301000001, 'lex': 'сегодня', 'gr': 'ADV='}]}]",ADV
211,211,218,гитара,"[{'text': 'гитара', 'analysis': [{'wt': 1, 'lex': 'гитара', 'gr': 'S,жен,неод=им,ед'}]}]",S
212,212,219,глухой,"[{'text': 'глухой', 'analysis': [{'wt': 0.9230394363000001, 'lex': 'глухой', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж|пр,ед,полн,жен|дат,ед,полн,жен|род,ед,полн,жен|твор,ед,полн,жен)'}]}]",A
213,213,220,год,"[{'text': 'год', 'analysis': [{'wt': 1, 'lex': 'год', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
214,214,221,город,"[{'text': 'город', 'analysis': [{'wt': 1, 'lex': 'город', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
215,215,222,девочка,"[{'text': 'девочка', 'analysis': [{'wt': 1, 'lex': 'девочка', 'gr': 'S,жен,од=им,ед'}]}]",S
216,216,223,дерево,"[{'text': 'дерево', 'analysis': [{'wt': 1, 'lex': 'дерево', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
217,217,224,дискотека,"[{'text': 'дискотека', 'analysis': [{'wt': 1, 'lex': 'дискотека', 'gr': 'S,жен,неод=им,ед'}]}]",S
218,218,225,дом,"[{'text': 'дом', 'analysis': [{'wt': 1, 'lex': 'дом', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
219,219,226,духовка,"[{'text': 'духовка', 'analysis': [{'wt': 1, 'lex': 'духовка', 'gr': 'S,жен,неод=им,ед'}]}]",S
220,220,227,еда,"[{'text': 'еда', 'analysis': [{'wt': 1, 'lex': 'еда', 'gr': 'S,ед,жен,неод=им'}]}]",S
221,221,228,говорить на жестовом языке,"[{'text': 'говорить', 'analysis': [{'wt': 1, 'lex': 'говорить', 'gr': 'V,несов,пе=инф'}]}, {'text': ' '}, {'text': 'на', 'analysis': [{'wt': 0.9989522696, 'lex': 'на', 'gr': 'PR='}]}, {'text': ' '}, {'text': 'жестовом', 'analysis': [{'wt': 1, 'lex': 'жестовый', 'gr': 'A,полн=(пр,ед,муж|пр,ед,сред)'}]}, {'text': ' '}, {'text': 'языке', 'analysis': [{'wt': 0.9997243285, 'lex': 'язык', 'gr': 'S,муж,неод=пр,ед'}]}]",V
222,222,229,забота,"[{'text': 'забота', 'analysis': [{'wt': 1, 'lex': 'забота', 'gr': 'S,жен,неод=им,ед'}]}]",S
223,223,230,здоровье,"[{'text': 'здоровье', 'analysis': [{'wt': 1, 'lex': 'здоровье', 'gr': 'S,сред,неод=(пр,ед|вин,ед|им,ед)'}]}]",S
224,224,231,зима,"[{'text': 'зима', 'analysis': [{'wt': 0.9979630709, 'lex': 'зима', 'gr': 'S,жен,неод=им,ед'}]}]",S
225,225,232,имя,"[{'text': 'имя', 'analysis': [{'wt': 1, 'lex': 'имя', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
226,226,233,жестовое имя,"[{'text': 'жестовое', 'analysis': [{'wt': 1, 'lex': 'жестовый', 'gr': 'A,полн=(вин,ед,сред|им,ед,сред)'}]}, {'text': ' '}, {'text': 'имя', 'analysis': [{'wt': 1, 'lex': 'имя', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
227,227,234,интернет,"[{'text': 'интернет', 'analysis': [{'wt': 1, 'lex': 'интернет', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
228,228,235,агрессивный ,"[{'text': 'агрессивный', 'analysis': [{'wt': 1, 'lex': 'агрессивный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
229,229,236,адаптивный,"[{'text': 'адаптивный', 'analysis': [{'wt': 1, 'lex': 'адаптивный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
230,230,237,активный,"[{'text': 'активный', 'analysis': [{'wt': 1, 'lex': 'активный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
231,231,238,амбициозный,"[{'text': 'амбициозный', 'analysis': [{'wt': 1, 'lex': 'амбициозный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
232,232,239,беспокоящий,"[{'text': 'беспокоящий', 'analysis': [{'wt': 1, 'lex': 'беспокоить', 'gr': 'V,несов,пе=(непрош,вин,ед,прич,полн,муж,действ,неод|непрош,им,ед,прич,полн,муж,действ)'}]}]",V
233,233,242,верный,"[{'text': 'верный', 'analysis': [{'wt': 1, 'lex': 'верный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
234,234,243,веселый,"[{'text': 'веселый', 'analysis': [{'wt': 1, 'lex': 'веселый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
235,235,244,враждебный,"[{'text': 'враждебный', 'analysis': [{'wt': 1, 'lex': 'враждебный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
236,236,246,выдающийся,"[{'text': 'выдающийся', 'analysis': [{'wt': 0.9794580936, 'lex': 'выдающийся', 'gr': 'A,полн=(вин,ед,муж,неод|им,ед,муж)'}]}]",A
237,237,247,высокомерный,"[{'text': 'высокомерный', 'analysis': [{'wt': 1, 'lex': 'высокомерный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
238,238,248,гений,"[{'text': 'гений', 'analysis': [{'wt': 0.7689273357, 'lex': 'гений', 'gr': 'S,муж,од=им,ед'}]}]",S
239,239,249,глупый,"[{'text': 'глупый', 'analysis': [{'wt': 1, 'lex': 'глупый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
240,240,250,грубый,"[{'text': 'грубый', 'analysis': [{'wt': 1, 'lex': 'грубый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
241,241,251,детский,"[{'text': 'детский', 'analysis': [{'wt': 1, 'lex': 'детский', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
242,242,252,доминантный,"[{'text': 'доминантный', 'analysis': [{'wt': 1, 'lex': 'доминантный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
243,243,253,дружелюбный,"[{'text': 'дружелюбный', 'analysis': [{'wt': 1, 'lex': 'дружелюбный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
244,244,255,жадный,"[{'text': 'жадный', 'analysis': [{'wt': 1, 'lex': 'жадный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
245,245,256,жадный2,[{'text': 'жадный2'}],A
246,246,257,жестокий,"[{'text': 'жестокий', 'analysis': [{'wt': 1, 'lex': 'жестокий', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
247,247,258,заинтересованный,"[{'text': 'заинтересованный', 'analysis': [{'wt': 0.9897029996000001, 'lex': 'заинтересованный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
248,248,259,застенчивый,"[{'text': 'застенчивый', 'analysis': [{'wt': 1, 'lex': 'застенчивый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
249,249,260,инициатива,"[{'text': 'инициатива', 'analysis': [{'wt': 1, 'lex': 'инициатива', 'gr': 'S,жен,неод=им,ед'}]}]",S
250,250,261,иновационный,"[{'text': 'иновационный', 'analysis': [{'wt': 1, 'lex': 'иновационный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)', 'qual': 'bastard'}]}]",A
251,251,262,искренний,"[{'text': 'искренний', 'analysis': [{'wt': 1, 'lex': 'искренний', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
252,252,263,испорченный,"[{'text': 'испорченный', 'analysis': [{'wt': 0.006121488754, 'lex': 'испорченный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
253,253,264,красивый,"[{'text': 'красивый', 'analysis': [{'wt': 1, 'lex': 'красивый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
254,254,265,кротость,"[{'text': 'кротость', 'analysis': [{'wt': 1, 'lex': 'кротость', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
255,255,266,ленивый,"[{'text': 'ленивый', 'analysis': [{'wt': 1, 'lex': 'ленивый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
256,256,267,лицемер,"[{'text': 'лицемер', 'analysis': [{'wt': 1, 'lex': 'лицемер', 'gr': 'S,муж,од=им,ед'}]}]",S
257,257,270,логичный,"[{'text': 'логичный', 'analysis': [{'wt': 1, 'lex': 'логичный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
258,258,271,мелководье,"[{'text': 'мелководье', 'analysis': [{'wt': 1, 'lex': 'мелководье', 'gr': 'S,сред,неод=(пр,ед|вин,ед|им,ед)'}]}]",S
259,259,272,милый,"[{'text': 'милый', 'analysis': [{'wt': 0.9476200938, 'lex': 'милый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
260,260,273,модный,"[{'text': 'модный', 'analysis': [{'wt': 1, 'lex': 'модный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
261,261,274,мудрый,"[{'text': 'мудрый', 'analysis': [{'wt': 1, 'lex': 'мудрый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
262,262,275,наивный,"[{'text': 'наивный', 'analysis': [{'wt': 1, 'lex': 'наивный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
263,263,278,нежный,"[{'text': 'нежный', 'analysis': [{'wt': 1, 'lex': 'нежный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
264,264,279,непослушный,"[{'text': 'непослушный', 'analysis': [{'wt': 1, 'lex': 'непослушный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
265,265,280,неловко,"[{'text': 'неловко', 'analysis': [{'wt': 0.3941015899, 'lex': 'неловко', 'gr': 'ADV='}]}]",ADV
266,266,282,талантливый,"[{'text': 'талантливый', 'analysis': [{'wt': 1, 'lex': 'талантливый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
267,267,283,опытный,"[{'text': 'опытный', 'analysis': [{'wt': 1, 'lex': 'опытный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
268,268,284,особенный,"[{'text': 'особенный', 'analysis': [{'wt': 1, 'lex': 'особенный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
269,269,285,ответственный,"[{'text': 'ответственный', 'analysis': [{'wt': 1, 'lex': 'ответственный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
270,270,286,отвратительный,"[{'text': 'отвратительный', 'analysis': [{'wt': 1, 'lex': 'отвратительный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
271,271,287,отрицательный,"[{'text': 'отрицательный', 'analysis': [{'wt': 1, 'lex': 'отрицательный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
272,272,288,подлинный,"[{'text': 'подлинный', 'analysis': [{'wt': 1, 'lex': 'подлинный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
273,273,289,положительный,"[{'text': 'положительный', 'analysis': [{'wt': 1, 'lex': 'положительный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
274,274,290,послушный ,"[{'text': 'послушный', 'analysis': [{'wt': 1, 'lex': 'послушный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
275,275,292,резкая боль,"[{'text': 'резкая', 'analysis': [{'wt': 1, 'lex': 'резкий', 'gr': 'A=им,ед,полн,жен'}]}, {'text': ' '}, {'text': 'боль', 'analysis': [{'wt': 1, 'lex': 'боль', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
276,276,294,рассеяный,"[{'text': 'рассеяный', 'analysis': [{'wt': 1, 'lex': 'рассеяный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)', 'qual': 'bastard'}]}]",A
277,277,295,сильный,"[{'text': 'сильный', 'analysis': [{'wt': 1, 'lex': 'сильный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
278,278,296,скучный,"[{'text': 'скучный', 'analysis': [{'wt': 1, 'lex': 'скучный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
279,279,297,смешной,"[{'text': 'смешной', 'analysis': [{'wt': 1, 'lex': 'смешной', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж|пр,ед,полн,жен|дат,ед,полн,жен|род,ед,полн,жен|твор,ед,полн,жен)'}]}]",A
